"premium","picture","title","url"
"False","True","« J’aimerais que le regard sur les femmes atteintes de cancer change »","https://www.20minutes.fr/serie/4036685-20230515-randonneuses-aimerais-regard-femmes-atteintes-cancer-change-confie-camille-chamoux"
"False","True","Élisabeth Borne, une « cheffe de service » face à « un supérieur qui décide de tout » ?","https://www.20minutes.fr/politique/4036858-20230515-elisabeth-borne-cheffe-service-face-superieur-decide-tout"
"False","True","Londres va livrer des « centaines » de missiles et drones d’attaque à l’Ukraine...","https://www.20minutes.fr/monde/ukraine/4036912-20230515-guerre-ukraine-direct-zelensky-echoue-obtenir-paris-berlin-combat"
"False","True","Macron reçoit Elon Musk, patron de Twitter et Tesla, aujourd'hui","https://www.20minutes.fr/high-tech/4036921-20230515-emmanuel-macron-recoit-elon-musk-patron-twitter-tesla-lundi"
"False","True","La mise en examen de quatre policiers requise après un décès en garde à vue à Saint-Malo","https://www.20minutes.fr/justice/4036926-20230515-saint-malo-mise-examen-quatre-policiers-requise-apres-deces-garde-vue-2019"
"False","True","La réintégration des soignants, ou la crainte du discours antivax","https://www.20minutes.fr/sante/4035594-20230504-covid-19-derriere-reintegration-soignants-fin-obligation-vaccinale-crainte-discours-antivax"
"False","True","Comment repérer les marques de cosmétiques sincères ?","https://www.20minutes.fr/tempo/style/4036658-20230515-greenwashing-comment-reperer-marques-cosmetiques-sinceres-engagement"
"False","True","Avec quelle star voudriez-vous monter les marches ?","https://www.20minutes.fr/cinema/festival_de_cannes/4036680-20230515-festival-cannes-2023-cotes-star-aimeriez-monter-marches"
"False","True","« Chacun est libre de ses opinions »... Le foot francais hors-sujet sur la lutte contre l’homophobie","https://www.20minutes.fr/sport/4036919-20230515-ligue-1-chacun-libre-opinions-attitude-desastreuse-foot-francais-lutte-contre-homophobie"
"False","True","Zelensky à Paris, vers un second tour en Turquie et sommet Choose France","https://www.20minutes.fr/societe/4036916-20230515-heure-bim-zelensky-paris-vers-second-tour-turquie-sommet-choose-france"
"False","True","Des bataillons ukrainiens formés par la France, disent Macron et Zelensky","https://www.20minutes.fr/monde/ukraine/4036914-20230515-guerre-ukraine-france-va-equiper-plusieurs-bataillons-ukrainiens-annoncent-macron-zelensky-paris"
"False","True","Fait rare, Moscou annonce la mort de deux colonels russes sur le front","https://www.20minutes.fr/monde/ukraine/4036870-20230514-guerre-ukraine-moscou-annonce-mort-deux-colonels-front"
"False","True","Wagner critique encore l’armée russe au 442e jour de guerre en Ukraine","https://www.20minutes.fr/monde/ukraine/4036748-20230512-guerre-ukraine-moscou-pretend-avoir-repousse-offensive-wagner-critique-encore-armee-russe"
"False","True","Ep 2 : Pop philo, est-ce que l’amour prend du temps ?","https://www.20minutes.fr/videos/4036425-20230514-pop-philo-amour-ca-prend-temps"
"False","True","Et toi, t’es fier.e ? On a posé la question à Lou Trotignon","https://www.20minutes.fr/videos/4036699-20230513-fier-e-pose-question-lou-trotignon"
"False","True","Oh my fake : Le virus du sida n’existerait pas ?","https://www.20minutes.fr/videos/4036655-20230513-virus-sida-existerait"
"False","True","Le sacre de Loreen à l'Eurovision","https://www.20minutes.fr/television/diaporama-4036855-images-photos-marquantes-eurovision-2023"
"False","True","24 heures","https://www.20minutes.fr/diaporama/diaporama-4036298-images-attaque-tunisie-pape-francois-9-mai-russie"
"False","True","Comment le don d’ovocyte m’a permis d’avoir un enfant ?","https://www.20minutes.fr/podcast/4036125-20230511-minute-papillon-comment-don-ovocyte-permis-fonder-famille"
"False","True","Eurovision, quels enjeux géopolitiques ?","https://www.20minutes.fr/podcast/4035769-20230509-minute-papillon-eurovision-enjeux-geopolitiques"
"False","True","Comment « 20 Minutes » a couvert la mort d’Elisabeth II ?","https://www.20minutes.fr/podcast/4035603-20230505-minute-papillon-comment-20-minutes-couvert-mort-elizabeth-ii"
"False","True","MC Solaar sur la BO du prochain film « Transformers : Rise of the Beasts »","https://www.20minutes.fr/cinema/4036917-20230515-mc-solaar-bo-prochain-film-transformers-rise-of-the-beasts"
"False","True","Prison à vie pour un Américain accusé d’espionnage","https://www.20minutes.fr/monde/chine/4036923-20230515-chine-prison-vie-americain-accuse-espionnage"
"False","True","L’Assemblée se penche sur la prévention des feux de forêts","https://www.20minutes.fr/planete/rechauffement-climatique/4036918-20230515-feux-foret-assemblee-penche-prevention-avant-haut-risque"
"False","True","Un plongeur inanimé retrouvé à la surface de l’eau dans le Finistère","https://www.20minutes.fr/faits_divers/4036924-20230515-finistere-plongeur-inanime-retrouve-surface-eau"
"False","True","Un quinquagénaire retrouvé mort dans sa cage d’escalier, deux gardes à vue","https://www.20minutes.fr/faits_divers/4036882-20230514-nord-quinquagenaire-retrouve-mort-cage-escalier-deux-gardes-vue"
"False","True","Un automobiliste contrevenant remercie la police de l’avoir verbalisé","https://www.20minutes.fr/faits_divers/4036869-20230514-somme-automobiliste-contrevenant-remercie-police-avoir-verbalise"
"False","True","Mauro Chaulet, combattant brésilien de MMA, a été tué par balle","https://www.20minutes.fr/sport/4036928-20230515-mauro-chaulet-combattant-bresilien-mma-tue-balle-militaire"
"False","True","Erdogan se prépare à un second tour inédit à la présidentielle","https://www.20minutes.fr/monde/4036900-20230515-turquie-erdogan-revendique-majorite-parlement-envisage-second-tour-presidentielle"
"False","True","Le maillot rose Remco Evenepoel contraint à l’abandon","https://www.20minutes.fr/sport/cyclisme/4036920-20230515-tour-italie-coup-tonnerre-maillot-rose-remco-evenepoel-contraint-abandon"
"False","True","Après des années de grand n’importe quoi, le marché des NFT s’assagit","https://www.20minutes.fr/20-mint/4036345-20230510-apres-annees-grand-importe-quoi-marche-nft-assagit"
