"premium","picture","title","url"
"False","False","Guerre en Ukraine","https://www.bfmtv.com/international/europe/ukraine-russie-le-bras-de-fer-mondial_DN-201904150203.html"
"False","False","Charles III","https://www.bfmtv.com/people/prince-charles_DN-202108310686.html"
"False","False","Réforme des retraites","https://www.bfmtv.com/economie/economie-social/reforme-des-retraites_DN-202108310622.html"
"False","False","Eurovision 2023","https://www.bfmtv.com/people/musique/concours-eurovision-de-la-chanson_DN-201803010303.html"
"False","True","Pourquoi la sécheresse qui touche actuellement les Pyrénées-Orientales est historique","https://www.bfmtv.com/environnement/climat/pourquoi-la-secheresse-qui-touche-actuellement-les-pyrenees-orientales-est-historique_AN-202305100213.html"
"False","False","Sécheresse: la majorité des Pyrénées-Orientales passe en situation de ""crise""","https://www.bfmtv.com/environnement/secheresse-la-majorite-des-pyrenees-orientales-passe-en-situation-de-crise_AD-202305090771.html"
"False","True","Ce que l'on sait de l'attaque qui a fait au moins quatre morts près d'une synagogue en Tunisie","https://www.bfmtv.com/international/afrique/tunisie/ce-que-l-on-sait-de-l-attaque-qui-a-fait-au-moins-quatre-morts-pres-d-une-synagogue-en-tunisie_AD-202305100109.html"
"False","False","Fusillade sur l'île de Djerba en Tunisie: au moins quatre morts, dont un Français","https://www.bfmtv.com/international/afrique/tunisie/fusillade-sur-l-ile-de-djerba-en-tunisie-au-moins-deux-morts-dont-un-francais_AD-202305091041.html"
"False","True","""Vrai journaliste"", né à Sarajevo... Qui était Arman Soldin, journaliste français mort sur le front ukrainien?","https://www.bfmtv.com/international/europe/ukraine/vrai-journaliste-ne-a-sarajevo-qui-etait-arman-soldin-journaliste-francais-mort-sur-le-front-ukrainien_AD-202305100257.html"
"False","False","Ukraine: le journaliste de l'AFP Arman Soldin tué dans une frappe de roquettes dans l'est…","https://www.bfmtv.com/international/europe/ukraine/le-journaliste-de-l-afp-arman-soldin-tue-dans-une-frappe-de-roquettes-dans-l-est-de-l-ukraine_AD-202305090864.html"
"False","True","Zelensky appelle l'Union européenne à ouvrir les négociations d'adhésion de l'Ukraine","https://www.bfmtv.com/international/europe/ukraine/zelensky-appelle-l-union-europeenne-a-ouvrir-les-negociations-d-adhesion-de-l-ukraine_AD-202305090667.html"
"False","False","Ukraine: pour Zelensky, la Russie sera vaincue ""de la même manière"" que le nazisme l'a…","https://www.bfmtv.com/international/europe/ukraine/ukraine-pour-zelensky-la-russie-sera-vaincue-de-la-meme-maniere-que-le-nazisme-l-a-ete-en-1945_AD-202305080199.html"
"False","True","Russie: le défilé militaire du 9-Mai très réduit déclenche les moqueries de Kiev","https://www.bfmtv.com/economie/entreprises/defense/russie-le-defile-militaire-du-9-mai-tres-reduit-declenche-les-moqueries-de-kiev_AV-202305100307.html"
"False","True","""Mon livre dérange"": la Sorbonne reporte la conférence d'une chercheuse sur les Frères musulmans","https://rmc.bfmtv.com/actualites/societe/mon-livre-derange-la-sorbonne-reporte-la-conference-d-une-chercheuse-sur-les-freres-musulmans_AV-202305100324.html"
"False","True","""Pourquoi voulait-on me tuer?"": Samuel dénonce la violente agression homophobe dont il a été victime","https://www.bfmtv.com/marseille/pourquoi-voulait-on-me-tuer-samuel-denonce-la-violente-agression-homophobe-dont-il-a-ete-victime_AV-202305100098.html"
"False","True","The Legend of Zelda: 8 choses que vous ne savez (peut-être) pas sur la saga","https://www.bfmtv.com/tech/gaming/the-legend-of-zelda-8-choses-que-vous-ne-savez-peut-etre-pas-sur-la-saga_AN-202305100030.html"
"False","False","""Une bible"": pourquoi Zelda est devenu une référence du jeu vidéo","https://www.bfmtv.com/tech/gaming/de-gta-a-skyrim-comment-zelda-a-influence-le-monde-du-jeu-video_AD-202305090314.html"
"False","True","Immigration: le gouvernement veut reprendre les concertations pour présenter un projet de loi en juillet","https://www.bfmtv.com/politique/gouvernement/immigration-le-gouvernement-veut-reprendre-les-concertations-pour-presenter-un-projet-de-loi-en-juillet_AN-202305090984.html"
"False","True","Réforme des retraites: Laurent Wauquiez assure qu'il ne s'est pas ""défilé""","https://www.bfmtv.com/politique/les-republicains/reforme-des-retraites-laurent-wauquiez-assure-qu-il-ne-s-est-pas-defile_AN-202305100277.html"
"False","True","Gérald Darmanin demande aux préfets d'interdire toutes les manifestations d'ultradroite","https://www.bfmtv.com/politique/gouvernement/gerald-darmanin-demande-aux-prefets-d-interdire-toutes-les-manifestations-d-ultradroite_AV-202305090614.html"
"False","False","Qu'est-ce que le ""Comité du 9 mai"", le groupuscule d'ultradroite qui a manifesté à Paris…","https://www.bfmtv.com/politique/extreme-droite/qu-est-ce-que-le-comite-du-9-mai-le-groupuscule-d-ultradroite-qui-a-manifeste-a-paris-samedi_AN-202305080632.html"
"False","True","""Ce n'est pas du tout le rôle d'un élu"". Julien Bayou condamne le slogan d'un élu LFI comparant Emmanuel Macron à Louis XVI","https://www.bfmtv.com/politique/europe-ecologie-les-verts/pas-du-tout-le-role-d-un-elu-bayou-condamne-le-slogan-d-un-elu-lfi-comparant-macron-a-louis-xvi_AV-202305090326.html"
"False","True","Pour lutter contre la fraude fiscale, Gabriel Attal veut interroger le fichier des compagnies aériennes","https://www.bfmtv.com/economie/pour-lutter-contre-la-fraude-fiscale-gabriel-attal-veut-interroger-le-fichier-des-compagnies-aeriennes_AV-202305091020.html"
"False","True","Lutte contre la fraude: ce que l'on sait sur le futur service de renseignement fiscal de Bercy","https://www.bfmtv.com/economie/patrimoine/impots-fiscalite/lutte-contre-la-fraude-ce-que-l-on-sait-sur-le-futur-service-de-renseignement-fiscal-de-bercy_AD-202305090600.html"
"False","True","États-Unis: Donald Trump déclaré responsable d'agression sexuelle par un tribunal civil de New York","https://www.bfmtv.com/international/amerique-nord/etats-unis/etats-unis-donald-trump-declare-responsable-d-agression-sexuelle-par-un-tribunal-civil-de-new-york_AD-202305090924.html"
"False","True","OL: ""On va le garder et le soutenir"", Textor confirme Blanc au poste d'entraîneur","https://rmcsport.bfmtv.com/football/ligue-1/ol-on-va-le-garder-et-soutenir-textor-confirme-blanc-au-poste-d-entraineur_AV-202305090827.html"
"False","True","Demi-finale de l'Eurovision: découvrez les 10 premiers pays qualifiés pour la finale","https://www.bfmtv.com/people/musique/demi-finale-de-l-eurovision-decouvrez-les-10-premiers-pays-qualifies-pour-la-finale_AN-202305090997.html"
"False","True","Stromae a besoin de ""repos"" et annonce l'arrêt total de sa tournée","https://www.bfmtv.com/people/musique/stromae-a-besoin-de-repos-et-annonce-l-arret-total-de-sa-tournee_AD-202305090627.html"
"False","True","Météo: la pluie et la fraîcheur font leur retour cette semaine","https://www.bfmtv.com/meteo/meteo-la-pluie-et-la-fraicheur-font-leur-retour-cette-semaine_AV-202305090645.html"
"False","True","""Une bible"": pourquoi Zelda est devenu une référence du jeu vidéo","https://www.bfmtv.com/tech/gaming/de-gta-a-skyrim-comment-zelda-a-influence-le-monde-du-jeu-video_AD-202305090314.html"
"False","True","Ce que l'on sait de la manifestation de militants d'ultradroite à Paris samedi","https://www.bfmtv.com/politique/extreme-droite/ce-que-l-on-sait-de-la-manifestation-de-militants-d-extreme-droite-a-paris-samedi_AN-202305080475.html"
"False","True","Un classement des meilleures cuisines du monde place la France troisième, derrière…","https://www.bfmtv.com/cuisine/un-classement-des-meilleures-cuisines-du-monde-place-la-france-troisieme-derriere-l-italie-et-la-chine_AV-202305080067.html"
"False","True","""Une bible"": pourquoi Zelda est devenu une référence du jeu vidéo","https://www.bfmtv.com/tech/gaming/de-gta-a-skyrim-comment-zelda-a-influence-le-monde-du-jeu-video_AD-202305090314.html"
"False","True","Plusieurs tableaux de Soulages redeviennent liquides, des scientifiques mènent l'enquête","https://www.bfmtv.com/culture/plusieurs-tableaux-de-soulages-redeviennent-liquides-des-scientifiques-menent-l-enquete_AN-202305080272.html"
"False","True","Dylan Thiry, Jazz… Sous pression, des influenceurs controversés quittent les réseaux…","https://www.bfmtv.com/tech/actualites/reseaux-sociaux/dylan-thiry-jazz-sous-pression-des-influenceurs-controverses-quittent-les-reseaux-sociaux_AV-202305090333.html"
"False","True","Prix du carburant: l'association CLCV dénonce les ""marges explosives"" des distributeurs","https://www.bfmtv.com/economie/consommation/prix-du-carburant-l-association-clcv-denonce-les-marges-explosives-des-distributeurs_AV-202305100340.html"
"False","True","""On ne reviendra jamais au prix d'avant"": Michel-Édouard Leclerc veut quand même ""casser l'inflation""","https://www.bfmtv.com/economie/entreprises/on-ne-reviendra-jamais-au-prix-d-avant-michel-edouard-leclerc-veut-quand-meme-casser-l-inflation_AV-202305100336.html"
"False","True","François Carlier, directeur Général de l’Association de consommateurs CLCV : ""Il faut baisser de 10 centimes la marge brute des distributeurs""","https://www.bfmtv.com/economie/francois-carlier-directeur-general-de-l-association-de-consommateurs-clcv-il-faut-baisser-de-10-centimes-la-marge-brute-des-distributeurs_VN-202305100334.html"
"False","True","Avec une note de crédit abaissée et des objectifs décalés, Alstom chute en Bourse","https://www.tradingsat.com/alstom-FR0010220475/actualites/alstom-avec-une-note-de-credit-abaissee-et-des-objectifs-decales-alstom-chute-en-bourse-1068233.html"
"False","True","La société bordelaise Mon courtier énergie lance son entrée en Bourse","https://www.tradingsat.com/actualites/informations-societes/la-societe-bordelaise-mon-courtier-energie-lance-son-entree-en-bourse-1068251.html"
"False","True","Real-City: De Bruyne a répondu à Vinicius Jr, tout se jouera à l'Etihad la semaine prochaine","https://rmcsport.bfmtv.com/football/ligue-des-champions/real-city-de-bruyne-a-repondu-a-vinicius-jr-tout-se-jouera-a-l-etihad-la-semaine-prochaine_AV-202305090992.html"
"False","True","Real-City: Ancelotti et les Madrilènes dénoncent un ballon sorti sur l'égalisation de De Bruyne","https://rmcsport.bfmtv.com/football/ligue-des-champions/real-city-ancelotti-et-les-madrilenes-denoncent-un-ballon-sorti-sur-l-egalisation-de-de-bruyne_AV-202305091021.html"
"False","True","Ligue 1: pourquoi l’OM, qui a écrit à la DTA, ne se sent pas respecté par l’arbitrage","https://rmcsport.bfmtv.com/football/ligue-1/ligue-1-pourquoi-l-om-qui-a-ecrit-a-la-dta-ne-se-sent-pas-respecte-par-l-arbitrage_AV-202305091000.html"
"False","True","Mercato: Arabie saoudite, Barça, Miami... le point sur l'avenir de Messi, en partance du PSG","https://rmcsport.bfmtv.com/football/transferts/mercato-arabie-saoudite-barca-miami-le-point-sur-l-avenir-de-messi-en-partance-du-psg_AV-202305090936.html"
"False","True","OL: ""On va le garder et le soutenir"", Textor confirme Blanc au poste d'entraîneur","https://rmcsport.bfmtv.com/football/ligue-1/ol-on-va-le-garder-et-soutenir-textor-confirme-blanc-au-poste-d-entraineur_AV-202305090827.html"
